Number,Description,File_name,foodPic,ID,Location,Zipcode,Restaurant_Name,Offer_Delivery,Phone,Price,EatStreetAPIKey,Dietary,Type_of_meal,Genre,Class,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12
193,The_Sicilian_Stromboli1,The_Sicilian_Stromboli1.jpg,Johnny_Jo_s_Pizzeria/The_Sicilian_Stromboli1.jpg,193,"1219 W 47th St, Kansas City, MO 64112",64112,Johnny_Jo_s_Pizzeria,0,8164014482,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
194,Half_order_ribs,Half_order_ribs.jpg,KC_Kitchen_and_Pizzeria/Half_order_ribs.jpg,194,"3906 Waddell Ave, Kansas City, MO 64111",64111,KC_Kitchen_and_Pizzeria,0,8165994533,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
195,Rueben_Pizza,Rueben_Pizza.jpg,KC_Kitchen_and_Pizzeria/Rueben_Pizza.jpg,195,"3906 Waddell Ave, Kansas City, MO 64111",64111,KC_Kitchen_and_Pizzeria,0,8165994533,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
196,Thai_Hot_Wings,Thai_Hot_Wings.jpg,Lulu_s_Thai_Noodle_Shop/Thai_Hot_Wings.jpg,196,"2701 W 47th St, Westwood, KS 66205",66205,Lulu_s_Thai_Noodle_Shop,0,9136775858,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
197,Black_Bean_Chicken_Quesadilla,Black_Bean_Chicken_Quesadilla.jpg,Michael_Forbes_Bar_and_Grille/Black_Bean_Chicken_Quesadilla.jpg,197,"128 W 63rd St, Kansas City, MO 64113",66113,Michael_Forbes_Bar_and_Grille,0,8163334355,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
198,Prime_Rib_Sandwich,Prime_Rib_Sandwich.jpg,Michael_Forbes_Bar_and_Grille/Prime_Rib_Sandwich.jpg,198,"128 W 63rd St, Kansas City, MO 64113",66113,Michael_Forbes_Bar_and_Grille,0,8163334355,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
199,Cajun_Grilled_Chicken_Sandwich,Cajun_Grilled_Chicken_Sandwich.jpg,MO_Brew/Cajun_Grilled_Chicken_Sandwich.jpg,199,"1403 W 39th St, Kansas City, MO 64111",64111,MO_Brew,0,8164926183,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
200,Smokehouse_Burger,Smokehouse_Burger.jpg,Nick_and_Jake_s/Smokehouse_Burger.jpg,200,"5031 Main St, Kansas City, MO 64112",64112,Nick_and_Jake_s,0,8164211111,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
201,Calamari_Fritti,Calamari_Fritti.jpg,Osteria_Il_Centro/Calamari_Fritti.jpg,201,"5101 Main St Kansas City, MO 64112",64112,Osteria_Il_Centro,0,8165612369,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
202,Banana_Spring_Rolls,Banana_Spring_Rolls.jpg,PF_Chang_s/Banana_Spring_Rolls.jpg,202,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
203,Hunan_Dragon_Wings,Hunan_Dragon_Wings.jpg,PF_Chang_s/Hunan_Dragon_Wings.jpg,203,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
204,Korean_BBQ_Chicken_Stir_Fry,Korean_BBQ_Chicken_Stir_Fry.jpg,PF_Chang_s/Korean_BBQ_Chicken_Stir_Fry.jpg,204,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
205,Kung_Pao_Dragon_Rolls,Kung_Pao_Dragon_Rolls.jpg,PF_Chang_s/Kung_Pao_Dragon_Rolls.jpg,205,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
206,Singapore_Firecracker_Chicken,Singapore_Firecracker_Chicken.jpg,PF_Chang_s/Singapore_Firecracker_Chicken.jpg,206,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
207,Street_Noodles,Street_Noodles.jpg,PF_Chang_s/Street_Noodles.jpg,207,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
208,Surf_and_Turf,Surf_and_Turf.jpg,PF_Chang_s/Surf_and_Turf.jpg,208,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
209,The_Great_Wall_Of_Chocolate,The_Great_Wall_Of_Chocolate.jpg,PF_Chang_s/The_Great_Wall_Of_Chocolate.jpg,209,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
210,Wonton_Soup,Wonton_Soup.jpg,PF_Chang_s/Wonton_Soup.jpg,210,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
211,Beef_and_Mushroom_Pot_Pie,Beef_and_Mushroom_Pot_Pie.jpg,Potpie/Beef_and_Mushroom_Pot_Pie.jpg,211,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
212,Chicken_Pot_Pie,Chicken_Pot_Pie.jpg,Potpie/Chicken_Pot_Pie.jpg,212,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
213,Chicken_Pot_Pie,Chicken_Pot_Pie1.jpg,Potpie/Chicken_Pot_Pie1.jpg,213,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
214,Chocolate_Chip_Bread_Pudding,Chocolate_Chip_Bread_Pudding.jpg,Potpie/Chocolate_Chip_Bread_Pudding.jpg,214,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
215,Chocolate_Chip_Bread_Pudding,Chocolate_Chip_Bread_Pudding1.jpg,Potpie/Chocolate_Chip_Bread_Pudding1.jpg,215,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
216,Grilled_Pork_Chop,Grilled_Pork_Chop.jpg,Potpie/Grilled_Pork_Chop.jpg,216,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
217,Pan_Roasted_Chicken,Pan_Roasted_Chicken.jpg,Potpie/Pan_Roasted_Chicken.jpg,217,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
218,Pan_Roasted_Chicken1,Pan_Roasted_Chicken1.jpg,Potpie/Pan_Roasted_Chicken1.jpg,218,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
219,Pan_Seared_Scallops,Pan_Seared_Scallops.jpg,Potpie/Pan_Seared_Scallops.jpg,219,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
220,Pan_Seared_Scallops,Pan_Seared_Scallops1.jpg,Potpie/Pan_Seared_Scallops1.jpg,220,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
221,Spinach_and_Brie_Tart,Spinach_and_Brie_Tart.jpg,Potpie/Spinach_and_Brie_Tart.jpg,221,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
222,Spinach_and_Brie_Tart,Spinach_and_Brie_Tart1.jpg,Potpie/Spinach_and_Brie_Tart1.jpg,222,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
223,Steamed_Mussels,Steamed_Mussels.jpg,Potpie/Steamed_Mussels.jpg,223,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
224,Steamed_Mussels,Steamed_Mussels1.jpg,Potpie/Steamed_Mussels1.jpg,224,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
225,Chips_and_Guac,Chips_and_Guac.jpg,Qdoba_Mexican_Eats/Chips_and_Guac.jpg,225,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
226,Chips_and_Queso,Chips_and_Queso.jpg,Qdoba_Mexican_Eats/Chips_and_Queso.jpg,226,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
227,Double_Chocolate_Brownie,Double_Chocolate_Brownie.jpg,Qdoba_Mexican_Eats/Double_Chocolate_Brownie.jpg,227,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
228,Grilled_Adobe_Chicken,Grilled_Adobe_Chicken.jpg,Qdoba_Mexican_Eats/Grilled_Adobe_Chicken.jpg,228,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
229,Grilled_Adobe_Chicken_Burrito,Grilled_Adobe_Chicken_Burrito.jpg,Qdoba_Mexican_Eats/Grilled_Adobe_Chicken_Burrito.jpg,229,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
230,Grilled_Adobe_Chicken_Nachos,Grilled_Adobe_Chicken_Nachos.jpg,Qdoba_Mexican_Eats/Grilled_Adobe_Chicken_Nachos.jpg,230,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
231,Grilled_Adobe_Chicken_Quesadilla,Grilled_Adobe_Chicken_Quesadilla.jpg,Qdoba_Mexican_Eats/Grilled_Adobe_Chicken_Quesadilla.jpg,231,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
232,Grilled_Adobe_Chicken_Taco_Salad,Grilled_Adobe_Chicken_Taco_Salad.jpg,Qdoba_Mexican_Eats/Grilled_Adobe_Chicken_Taco_Salad.jpg,232,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
233,Grilled_Adobe_Chicken_Taco_Salad,Grilled_Adobe_Chicken_Taco_Salad1.jpg,Qdoba_Mexican_Eats/Grilled_Adobe_Chicken_Taco_Salad1.jpg,233,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
234,Grilled_Steak_Burrito,Grilled_Steak_Burrito.jpg,Qdoba_Mexican_Eats/Grilled_Steak_Burrito.jpg,234,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
235,Ground_Beef_Burrito_Bowl,Ground_Beef_Burrito_Bowl.jpg,Qdoba_Mexican_Eats/Ground_Beef_Burrito_Bowl.jpg,235,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
236,Pulled_Pork_Quesadilla,Pulled_Pork_Quesadilla.jpg,Qdoba_Mexican_Eats/Pulled_Pork_Quesadilla.jpg,236,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
237,Tequila_Lime_Chicken_Burrito,Tequila_Lime_Chicken_Burrito.jpg,Qdoba_Mexican_Eats/Tequila_Lime_Chicken_Burrito.jpg,237,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
238,Tequila_Lime_Chicken_Burrito_Bowl,Tequila_Lime_Chicken_Burrito_Bowl.jpg,Qdoba_Mexican_Eats/Tequila_Lime_Chicken_Burrito_Bowl.jpg,238,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
239,Tequila_Lime_Chicken_Quesadilla,Tequila_Lime_Chicken_Quesadilla.jpg,Qdoba_Mexican_Eats/Tequila_Lime_Chicken_Quesadilla.jpg,239,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
240,Triple_Threat_Taco,Triple_Threat_Taco.jpg,Qdoba_Mexican_Eats/Triple_Threat_Taco.jpg,240,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
241,Vegetarian_Nachos,Vegetarian_Nachos.jpg,Qdoba_Mexican_Eats/Vegetarian_Nachos.jpg,241,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
242,Veggie_Tacos,Veggie_Tacos.jpg,Qdoba_Mexican_Eats/Veggie_Tacos.jpg,242,"515 Westport Rd, Kansas City, MO 64111",64111,Qdoba_Mexican_Eats,0,8167565565,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
243,Antipasti_Board,Antipasti_Board.jpg,Ragazza_Food_and_Wine/Antipasti_Board.jpg,243,"301 Westport Rd, Kansas City, MO 64111",64111,Ragazza_Food_and_Wine,0,8169604744,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
244,Thai_Chicken_Wrap,Thai_Chicken_Wrap.jpg,The_Bar_West_Plaza/Thai_Chicken_Wrap.jpg,244,"1121 W 47th St, Kansas City, MO 64112",64112,The_Bar_West_Plaza,0,8162166485,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
245,Blackened_Tenderloin_Steak,Blackened_Tenderloin_Steak.jpg,The_Brass_Onion/Blackened_Tenderloin_Steak.jpg,245,"5501 W 135th St, Overland Park, KS 66224",66224,The_Brass_Onion,0,9138515940,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
246,Chicken_Fried_Steak_and_Eggs,Chicken_Fried_Steak_and_Eggs1.jpg,The_Farmhouse/Chicken_Fried_Steak_and_Eggs1.jpg,246,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
247,Corned_Beef_Hash,Corned_Beef_Hash1.jpg,The_Farmhouse/Corned_Beef_Hash1.jpg,247,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
248,Eggs_Benedict,Eggs_Benedict.jpg,The_Farmhouse/Eggs_Benedict.jpg,248,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
249,Eggs_Benedict,Eggs_Benedict1.jpg,The_Farmhouse/Eggs_Benedict1.jpg,249,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
250,Midwest_Croque_Madame,Midwest_Croque_Madame.jpg,The_Farmhouse/Midwest_Croque_Madame.jpg,250,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
251,Midwest_Croque_Madame,Midwest_Croque_Madame1.jpg,The_Farmhouse/Midwest_Croque_Madame1.jpg,251,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
252,Reuben_Sandwich,Reuben_Sandwich.jpg,The_Farmhouse/Reuben_Sandwich.jpg,252,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
253,Roasted_Quail,Roasted_Quail.jpg,The_Farmhouse/Roasted_Quail.jpg,253,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
254,Roasted_Quail,Roasted_Quail1.jpg,The_Farmhouse/Roasted_Quail1.jpg,254,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
255,Smoked_Turkey_Sandwich,Smoked_Turkey_Sandwich.jpg,The_Farmhouse/Smoked_Turkey_Sandwich.jpg,255,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
256,Smoked_Turkey_Sandwich,Smoked_Turkey_Sandwich1.jpg,The_Farmhouse/Smoked_Turkey_Sandwich1.jpg,256,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
257,Steak_and_Eggs,Steak_and_Eggs.jpg,The_Farmhouse/Steak_and_Eggs.jpg,257,"4686 Broadway St Kansas City, MO 64112",64105,The_Farmhouse,0,8165696032,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
258,Chisaya_Mama_Salad,Chisaya_Mama_Salad.jpg,The_Mixx/Chisaya_Mama_Salad.jpg,258,"4855 Main Street, Kansas City, MO 64112",64112,The_Mixx,0,8167562300,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
259,Classic_Blue_Sandwich,Classic_Blue_Sandwich.jpg,The_Mixx/Classic_Blue_Sandwich.jpg,259,"4855 Main Street, Kansas City, MO 64112",64112,The_Mixx,0,8167562300,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
260,Hail_Caesar_add_Salmon,Hail_Caesar_add_Salmon.jpg,The_Mixx/Hail_Caesar_add_Salmon.jpg,260,"4855 Main Street, Kansas City, MO 64112",64112,The_Mixx,0,8167562300,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
261,BG_Salad_Add_Fried_Chicken,BG_Salad_Add_Fried_Chicken.jpg,The_Oliver/BG_Salad_Add_Fried_Chicken.jpg,261,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
262,Chop_Chop_Salad,Chop_Chop_Salad.jpg,The_Oliver/Chop_Chop_Salad.jpg,262,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
263,Daybreaker,Daybreaker.jpg,The_Oliver/Daybreaker.jpg,263,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
264,Dip_Duo,Dip_Duo.jpg,The_Oliver/Dip_Duo.jpg,264,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
265,Dip_Duo,Dip_Duo1.jpg,The_Oliver/Dip_Duo1.jpg,265,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
266,Faroe_Island_Salmon,Faroe_Island_Salmon.jpg,The_Oliver/Faroe_Island_Salmon.jpg,266,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
267,Fried_Chicken_Bennie,Fried_Chicken_Bennie.jpg,The_Oliver/Fried_Chicken_Bennie.jpg,267,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
268,Hanger_Steak,Hanger_Steak.jpg,The_Oliver/Hanger_Steak.jpg,268,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
269,Hanger_Steak,Hanger_Steak1.jpg,The_Oliver/Hanger_Steak1.jpg,269,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
270,Limoncello_Brioche_Pudding,Limoncello_Brioche_Pudding.jpg,The_Oliver/Limoncello_Brioche_Pudding.jpg,270,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
271,Limoncello_Brioche_Pudding,Limoncello_Brioche_Pudding1.jpg,The_Oliver/Limoncello_Brioche_Pudding1.jpg,271,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
272,Pig_Wings,Pig_Wings.jpg,The_Oliver/Pig_Wings.jpg,272,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
273,Strawberries_and_Buttermilk,Strawberries_and_Buttermilk.jpg,The_Oliver/Strawberries_and_Buttermilk.jpg,273,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
274,Buffalo_Chicken_Wings_Dozen,Buffalo_Chicken_Wings_Dozen.jpg,The_Peanut/Buffalo_Chicken_Wings_Dozen.jpg,274,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
275,Buffalo_Chicken_Wings_Dozen,Buffalo_Chicken_Wings_Dozen1.jpg,The_Peanut/Buffalo_Chicken_Wings_Dozen1.jpg,275,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
276,Buffalo_Chicken_Wings_Half_Dozen,Buffalo_Chicken_Wings_Half_Dozen.jpg,The_Peanut/Buffalo_Chicken_Wings_Half_Dozen.jpg,276,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
277,Buffalo_Chicken_Wings_Half_Dozen,Buffalo_Chicken_Wings_Half_Dozen1.jpg,The_Peanut/Buffalo_Chicken_Wings_Half_Dozen1.jpg,277,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
278,Burger,Burger.jpg,The_Peanut/Burger.jpg,278,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
279,Chili_Cheese_Fries,Chili_Cheese_Fries.jpg,The_Peanut/Chili_Cheese_Fries.jpg,279,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
280,Chili_Cheese_Fries,Chili_Cheese_Fries1.jpg,The_Peanut/Chili_Cheese_Fries1.jpg,280,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
281,Grilled_Cheese_Sandwich,Grilled_Cheese_Sandwich.jpg,The_Peanut/Grilled_Cheese_Sandwich.jpg,281,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
282,Reubon_Sandwich,Reubon_Sandwich.jpg,The_Peanut/Reubon_Sandwich.jpg,282,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
283,Single_BLT_Sandwich,Single_BLT_Sandwich.jpg,The_Peanut/Single_BLT_Sandwich.jpg,283,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
284,Three_Wings_and_Cheese_Fries,Three_Wings_and_Cheese_Fries.jpg,The_Peanut/Three_Wings_and_Cheese_Fries.jpg,284,"5000 Main St, Kansas City, MO 64112",64112,The_Peanut,0,8167539499,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
285,Mini_Sopapillas,Mini_Sopapillas.jpg,The_Salty_Iguana/Mini_Sopapillas.jpg,285,"10478 S Ridgeview Rd, Olathe, KS 66061",66061,The_Salty_Iguana,1,9133109003,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
286,Apple_Bacon_Marmalade_Burger,Apple_Bacon_Marmalade_Burger.jpg,The_Sundry/Apple_Bacon_Marmalade_Burger.jpg,286,"300 E. 39th st. kansas city, mo 64111",64111,The_Sundry,0,8168447878,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
287,Beef_Bierock,Beef_Bierock.jpg,The_Sundry/Beef_Bierock.jpg,287,"300 E. 39th st. kansas city, mo 64111",64111,The_Sundry,0,8168447878,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
288,Biscuits_and_Gravy,Biscuits_and_Gravy.jpg,The_Sundry/Biscuits_and_Gravy.jpg,288,"300 E. 39th st. kansas city, mo 64111",64111,The_Sundry,0,8168447878,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
289,Bulgogi,Bulgogi.jpg,The_Sundry/Bulgogi.jpg,289,"300 E. 39th st. kansas city, mo 64111",64111,The_Sundry,0,8168447878,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
290,Bulgogi,Bulgogi1.jpg,The_Sundry/Bulgogi1.jpg,290,"300 E. 39th st. kansas city, mo 64111",64111,The_Sundry,0,8168447878,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
291,Burger,Burger.jpg,The_Sundry/Burger.jpg,291,"300 E. 39th st. kansas city, mo 64111",64111,The_Sundry,0,8168447878,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
